categories	business_id
"Cosmetic Dentists, Periodontists, Dentists, General Dentistry, Health & Medical"	1c1Qkl3YLAQ2gDGNsH-QSQ
"Health & Medical, Cosmetic Dentists, Beauty & Spas, Teeth Whitening, Endodontists, General Dentistry, Dentists"	SJe6lFW8YOPprNS4UctpBg
"Dentists, General Dentistry, Cosmetic Dentists, Health & Medical"	aYZoX0WxnlsOfq67aIthGw
"General Dentistry, Health & Medical, Cosmetic Dentists, Dentists, Periodontists, Orthodontists"	nV1-yjmFuyQrzR_Ivvs47w
"Cosmetic Dentists, Endodontists, Dentists, Health & Medical, General Dentistry"	QJMiQ-mlCosbcfYZhVoukA
"Cosmetic Dentists, Dentists, General Dentistry, Oral Surgeons, Health & Medical, Dental Hygienists"	OmnM3wUnaJlKoqQ_zsB3MQ
"Cosmetic Dentists, General Dentistry, Health & Medical, Orthodontists, Dentists"	LfVPY7E0RUNwOz0SJHDQWg
"Health & Medical, General Dentistry, Periodontists, Dentists, Cosmetic Dentists"	YTu0mIoXkJBVA8MGhK1j8w
"General Dentistry, Health & Medical, Dentists"	drdeZlQOnkeOmek6Sn-V1w
"Health & Medical, General Dentistry, Dentists"	TJLIY5eve6mUHuqFdK1Zzw
"Cosmetic Dentists, Health & Medical, General Dentistry, Dentists"	wkxn6t3kiaPMw-UX_Y4YkQ
"General Dentistry, Dentists, Cosmetic Dentists, Health & Medical, Periodontists"	mGSh9YNRIWi-SHOCafwhkw
"General Dentistry, Dentists, Health & Medical, Cosmetic Dentists"	hr7F69chSErBJ0n5qjjD3w
"Health & Medical, Dentists, Cosmetic Dentists, General Dentistry"	XG4wxkFRZAI92Vb9n1BM_w
"Dentists, Prosthodontists, Health & Medical, Oral Surgeons"	br2pfq1_IeW4HBisF1n2TA
"Health & Medical, Dentists, General Dentistry, Cosmetic Dentists"	Yl6uMUMFmiwKzT0uIxr55g
"Dentists, Health & Medical, Cosmetic Dentists, General Dentistry"	C_jFE8vhquTYL_A62GxeDA
"Dentists, Cosmetic Dentists, General Dentistry, Health & Medical"	S-nMSJGDBelhl0ptMdzR8g
"Medical Centers, General Dentistry, Oral Surgeons, Dentists, Health & Medical"	gxr4EQjEgohrCNSUHeLLuQ
"General Dentistry, Health & Medical, Orthodontists, Oral Surgeons, Cosmetic Dentists, Dentists"	vh8mnFYL9X1G8KoBUBfaaQ
"Dentists, General Dentistry, Health & Medical"	J86RrUNkKcL4hw6C06sG4A
"Periodontists, Orthodontists, Skin Care, Cosmetic Dentists, Medical Spas, Health & Medical, General Dentistry, Dentists, Beauty & Spas"	TCf4gRIXh-kVAZRCJD0g4w
"Dentists, General Dentistry, Orthodontists, Health & Medical, Cosmetic Dentists"	5ov7sod28KwhZ28xQEkp6A
"Dentists, Health & Medical, Cosmetic Dentists, General Dentistry"	6sUnQwA4NtmNkaMJc_n41g
"Health & Medical, Pediatric Dentists, Dentists"	hqz0NYkgKzCB2QLsTiHyGA
"Dentists, Health & Medical, General Dentistry"	XjP43Fso4cL9pFrYl738sg
"Dentists, Health & Medical, Oral Surgeons"	mhHVTiINiqcHU32KGsQsLQ
"Education, Colleges & Universities, General Dentistry, Health & Medical, Dentists, Adult Education, Specialty Schools"	E7ZTzzuheEo-NI7uleIhTQ
"Cosmetic Dentists, Endodontists, Health & Medical, General Dentistry, Dentists"	rphZ0RuQ120z3uJX6dRJ2g
"Dentists, Orthodontists, Health & Medical"	n_CDUK7yGJ77tRacnXZTYw
"Doctors, Health & Medical, Dentists, General Dentistry"	057rJG08qxcYUJwN64_a3w
"Health & Medical, General Dentistry, Cosmetic Dentists, Dentists"	9hb_5MBTotUMNGnmwW3NfQ
"Dentists, Endodontists, Oral Surgeons, General Dentistry, Orthodontists, Cosmetic Dentists, Health & Medical, Pediatric Dentists"	ENk2Dw_nwNSntiuOJ2HI-g
"Health & Medical, General Dentistry, Dentists"	_l3MwYeI3RiGVuEnkzunJw
"General Dentistry, Health & Medical, Cosmetic Dentists, Teeth Whitening, Dentists, Beauty & Spas"	3BabScKEHlgIFDlkJAErBg
"Health & Medical, Periodontists, Endodontists, General Dentistry, Dentists"	h5Yz3pAdrIyVMJ15s8Ix0w
"Cosmetic Dentists, Health & Medical, General Dentistry, Endodontists, Dentists"	SyouIkKjSGd85UILzODigQ
"Dentists, Endodontists, Health & Medical, Teeth Whitening, General Dentistry, Oral Surgeons, Cosmetic Dentists, Beauty & Spas"	GS2vbcnt2fZ1H9aQN3DOPA
"Health & Medical, General Dentistry, Cosmetic Dentists, Dentists, Endodontists"	7jHdMx7t-0aVXgH7wgzXgQ
"Health & Medical, Dentists, General Dentistry"	NEMQOhNuRcTzzs_PdraPvg
"Cosmetic Dentists, Dentists, Health & Medical"	cfHEfTPWv8RaYhlTypO3Mw
"Dentists, Cosmetic Dentists, Health & Medical, General Dentistry"	BObW6zUhhmWyCi_Ia3rqNQ
"Dentists, General Dentistry, Health & Medical"	uH43Bxc5TY4FBWHTwUeDSw
"Health & Medical, Dentists, General Dentistry, Cosmetic Dentists"	tkkiOypWrrLVad1L7vljYA
"Health & Medical, General Dentistry, Periodontists, Dentists, Oral Surgeons"	poaXsZYSIAonqH_nZra26Q
"General Dentistry, Dentists, Health & Medical"	8l71zzKx7Q2gwmew3-ZLbg
"Health & Medical, Dentists, Cosmetic Dentists, General Dentistry, Periodontists"	1qgY5UpjJq4_SvOZLVnQ8A
"Orthodontists, Health & Medical, Cosmetic Dentists, Dentists, General Dentistry"	OydsGlByp95DfRLqF9qNYw
"Dentists, General Dentistry, Health & Medical, Cosmetic Dentists, Endodontists"	nRrCNJ7d46UCCmdyOIwYWQ
"Endodontists, Health & Medical, Cosmetic Dentists, General Dentistry, Dentists"	KCokzfrCvEO1quW5XXnH1g
"Dentists, Health & Medical, Orthodontists"	AYdGlqrO7oq2PTQBI_piaw
"General Dentistry, Dentists, Health & Medical, Cosmetic Dentists"	dADsh2gTfhJBV5t3aI3CVw
"Health & Medical, Dentists, Oral Surgeons, Doctors, Cosmetic Surgeons, General Dentistry"	Me8x_LCm-iyK4NQkzgcTLg
"General Dentistry, Health & Medical, Dentists"	A42BRMfL-C3gwQIe103r3A
"Health & Medical, Dental Hygienists, Dentists"	EO7hLli8wk2fSOcePLC-fQ
"Dentists, General Dentistry, Health & Medical, Periodontists, Pediatric Dentists, Endodontists"	hb4MRjaxWnTYoBhAYWhIDg
"General Dentistry, Health & Medical, Dentists, Cosmetic Dentists"	HfGqNI5UAhMBI5mi-Sk85w
"Emergency Medicine, Health & Medical, General Dentistry, Dentists, Doctors"	NLzfI35ADqp259-rQLAVeg
"Health & Medical, Cosmetic Dentists, General Dentistry, Orthodontists, Dentists"	dYJ8NCUt8SyN9-Rd-i0rXA
"Dentists, General Dentistry, Health & Medical, Cosmetic Dentists"	ueiUIRmG6pGDGaSe32sFlA
"Endodontists, Pediatric Dentists, Health & Medical, General Dentistry, Dentists"	BoxpVLCJypmgptXAQltajg
"Dentists, Health & Medical, General Dentistry"	SaazAJePc8e8XV1e-U-q5A
"Orthopedists, Health & Medical, Dentists, Doctors"	fE_gCGRk7pSBG-5hxJwVxA
"Endodontists, General Dentistry, Health & Medical, Cosmetic Dentists, Dentists"	fxhlx2QgK2LlGNN44wOx7w
"Cosmetic Dentists, Dentists, Health & Medical, General Dentistry"	aB0BOZXoqWbE2TngfbCRDQ
"General Dentistry, Health & Medical, Dentists"	9m66__Tf7Tax4xLXBkJ_Qw
"Health & Medical, Cosmetic Dentists, Dentists, General Dentistry"	5mRHw7YBxfbYnNal8B9Lrg
"Cosmetic Dentists, Dentists, Oral Surgeons, General Dentistry, Orthodontists, Health & Medical"	Au7rCbqmFLKwQsmejs_hZA
"Dentists, Health & Medical, Cosmetic Dentists, General Dentistry"	6_S9tSt0xhMYrypbgy2bWw
"Health & Medical, Cosmetic Dentists, Endodontists, Dentists, General Dentistry"	aYnR4QRgU_JuhF0vu9YhFw
"Oral Surgeons, General Dentistry, Dentists, Health & Medical"	fepTvfOWE9rroiJeETRFdg
"Health & Medical, Cosmetic Dentists, General Dentistry, Dentists, Oral Surgeons"	3TulFvBYs57zX13_YSSwAg
"Automotive, Mobile Dent Repair"	Zekv687fgQgsbQ6k8xROHg
"Health & Medical, Dentists, General Dentistry, Cosmetic Dentists"	pVLCIktMWU8pzbGJn3uPjQ
"General Dentistry, Cosmetic Dentists, Dentists, Health & Medical"	ZwhspfbcTqPCvZoHmr-ZDA
"Oral Surgeons, Prosthodontists, Dentists, Periodontists, Health & Medical, Cosmetic Dentists"	#NAME?
"Health & Medical, Periodontists, Dentists, General Dentistry, Cosmetic Dentists, Pediatric Dentists"	w703PYFABY2jkMym4b8AqQ
"Health & Medical, Cosmetic Dentists, Oral Surgeons, General Dentistry, Dentists"	obIyQY-n3fZAN7FOQ31xOQ
"Health & Medical, Dentists, Teeth Whitening, Beauty & Spas, General Dentistry, Cosmetic Dentists"	HU8saZX4S7pBGbLO6aid7A
"General Dentistry, Health & Medical, Dentists, Cosmetic Dentists"	Gy-sgLGjkmrRDnhUs1Q14A
"Cosmetic Dentists, Dentists, Health & Medical, General Dentistry"	uGsP7ZMG4m4yx8Ct-xLJzg
"Dentists, Health & Medical, Endodontists, General Dentistry"	WxGhb2JLOH_vnNTM4ANKEA
"General Dentistry, Endodontists, Oral Surgeons, Dentists, Health & Medical, Cosmetic Dentists"	1hLyowQNFM1tawaA0cmi4g
"Health & Medical, Dentists, Oral Surgeons, General Dentistry, Cosmetic Dentists"	85kGE-lS_psgvf-8wQffsA
"Beauty & Spas, General Dentistry, Teeth Whitening, Health & Medical, Dentists, Periodontists"	tTTQpAN-BChxeksUdgYm9g
"Medical Centers, Periodontists, General Dentistry, Pediatric Dentists, Health & Medical, Dentists, Cosmetic Dentists"	67yIAY3dSJ_fnA8qPWIH_Q
"Health & Medical, Dentists, General Dentistry"	w5d35f5HHQ6J1kyMSXYtJQ
"Cosmetic Dentists, Health & Medical, Dentists, General Dentistry"	Z4a9QmzKt7dB4Ju59yQOMA
"General Dentistry, Health & Medical, Dentists, Cosmetic Dentists"	e0_aVXZofUW3eotdRX77iw
"Oral Surgeons, Health & Medical, Orthodontists, Dentists"	1aNKpyF9P9_AjLN2lsGToA
"General Dentistry, Orthodontists, Health & Medical, Dentists, Oral Surgeons"	6WPXZXFpEnfDLgPZ19yMyA
"General Dentistry, Dentists, Cosmetic Dentists, Health & Medical, Endodontists"	9Z-x5wu1_nYdwRSB0ZsNBw
"General Dentistry, Cosmetic Dentists, Endodontists, Orthodontists, Dentists, Health & Medical"	sVGKubgzjUoBA4sIoKC4Cw
"General Dentistry, Endodontists, Health & Medical, Cosmetic Dentists, Dentists"	ymPl6Q7vnqSkzpC9v_u6Mg
"Cosmetic Dentists, Dentists, Endodontists, Health & Medical, General Dentistry"	Q8IEIDufyllDmcJqD4F85g
"Chiropractors, Pediatric Dentists, Dentists, Health & Medical"	mw-D0mfed9IKKKeuUWAVIA
"General Dentistry, Health & Medical, Dentists"	u46Xk35WUDR6ZTp6s9_-FQ
"Dentists, Health & Medical, General Dentistry"	Mjrr-uNHGstESGQM7S48eg
"Dentists, Health & Medical, Oral Surgeons"	Miwf0nCaqo0auwfCIIXTIA
"Dentists, Health & Medical, Orthodontists"	8MlxoVc-1tNwK3Knixk3qA
"Endodontists, General Dentistry, Health & Medical, Orthodontists, Dentists, Pediatric Dentists"	CWIThudtXwNdtO1Cb5xtgw
"Cosmetic Dentists, Dentists, Health & Medical, General Dentistry"	GLSZKhuTOp04i2n74EMkvQ
"General Dentistry, Pediatric Dentists, Medical Centers, Cosmetic Dentists, Oral Surgeons, Dentists, Health & Medical"	94GuC1pkwVQvoQ9cVLa-vw
"Dentists, General Dentistry, Health & Medical"	L28UeeIaWtoeP-wwvZsJlA
"Cosmetic Dentists, Health & Medical, Periodontists, General Dentistry, Dentists"	fsula3Uy0w9NHgkPSxD7CA
"Health & Medical, Cosmetic Dentists, General Dentistry, Dentists"	wDQZwt6BJt3dF7ut6QO-yw
"Health & Medical, Cosmetic Dentists, Dentists, Oral Surgeons, Doctors"	08JADvUBOgE5WSh3hGgBhQ
"Health & Medical, Cosmetic Dentists, General Dentistry, Dentists, Endodontists"	2sTXhJP-TyV1FZsK5jUUpQ
"Health & Medical, Pediatric Dentists, Dentists, Cosmetic Dentists, General Dentistry, Orthodontists"	LLQDxZcDbn7-_8oIL1QJCg
"Dentists, Health & Medical, General Dentistry"	vZbfukwcTjlBANmn6jcBZg
"General Dentistry, Cosmetic Dentists, Periodontists, Dentists, Health & Medical"	_7gvzNwiBwnxNs5kzelvYA
"Cosmetic Dentists, Health & Medical, Dentists, General Dentistry"	xQwSk4zsrqii8oM08Lvt8A
"Dentists, General Dentistry, Health & Medical, Endodontists, Periodontists"	7aT0LZvvDDBw4b_vssRJew
"Oral Surgeons, Health & Medical, Dentists, Cosmetic Dentists, General Dentistry"	e-GZD2ZiWsi9BA6e-9qhvg
"Orthodontists, Health & Medical, Cosmetic Dentists, General Dentistry, Dentists"	At56kCOuvL6IhRLOGmhbEg
"General Dentistry, Health & Medical, Dentists"	NMcljFgv_oN53lxqT5Xd6g
"General Dentistry, Health & Medical, Dentists"	qZJNgygS-EH1j8-Ub0mxCw
"Pediatric Dentists, Dentists, Health & Medical"	ecbJuNeJEeHaILFf-g212g
"Cosmetic Dentists, Dentists, Health & Medical"	k1ktXnPddAH7LunHmgg8Kw
"Dentists, General Dentistry, Health & Medical, Cosmetic Dentists, Endodontists, Pediatric Dentists"	KDu_r12ZYMIcdRjQOS-caA
"Health & Medical, Cosmetic Dentists, General Dentistry, Pediatric Dentists, Dentists"	SSazMISZRjWKzPO8Fzi5fQ
"General Dentistry, Health & Medical, Dentists, Cosmetic Dentists"	_vgvvY5DNZIR8QmlNmJHkg
"Health & Medical, Dentists"	fYPj0SpgsUIHNrrbWZs5Dw
"General Dentistry, Orthodontists, Periodontists, Cosmetic Dentists, Pediatric Dentists, Health & Medical, Dentists"	SD5V4yN0RpAZmaRGl_veKg
"Cosmetic Dentists, General Dentistry, Health & Medical, Dentists, Oral Surgeons"	DOfl4dw-LTziHJ4TR0x3ew
"Health & Medical, Dental Hygienists, Cosmetic Dentists, Dentists"	MvPh5QKIvC2knuOpzll7jw
"Dentists, Health & Medical, Orthodontists, General Dentistry, Endodontists, Cosmetic Dentists"	3Pgu3P7_faz_dvHRMHR4sA
"Cosmetic Dentists, Orthodontists, General Dentistry, Health & Medical, Dentists, Oral Surgeons"	CXtKpbpQw0UhdoXq4M-KjA
"General Dentistry, Health & Medical, Dentists"	b4P5ZB_0QEtF01XyNcBWfQ
"Health & Medical, Dentists"	gaG5mvS_yYu1HmRaH9EXwQ
"Dentists, General Dentistry, Health & Medical, Cosmetic Dentists, Oral Surgeons, Pediatric Dentists"	DpXuBHbDub0cEWTYv4l1Gg
"General Dentistry, Endodontists, Dentists, Health & Medical, Orthodontists"	bO5zrWdjg28IsT3K_bGwKQ
"Cosmetic Dentists, Health & Medical, Dentists, General Dentistry, Orthodontists"	bOm2tfvuEzjugnipTdBT5w
"Health & Medical, Dentists, General Dentistry, Oral Surgeons"	J4msAaHD4ziCa_3_KzJoVw
"Cosmetic Dentists, Health & Medical, General Dentistry, Dentists, Endodontists, Pediatric Dentists"	CMSn2iN6HuMAv2DgWBGkJw
"Dentists, Orthodontists, Health & Medical, General Dentistry, Oral Surgeons"	Zf-RRD2P49pL7jHgHFCPGQ
"General Dentistry, Cosmetic Dentists, Health & Medical, Dentists"	OQrrtLf61TQdpzSREGijCg
"Dentists, Health & Medical, General Dentistry, Cosmetic Dentists, Periodontists"	aqgDIfSCZgvKPHg1IRjuLQ
"General Dentistry, Health & Medical, Periodontists, Cosmetic Dentists, Dentists"	9smRZdopZgmhZLUMA_FMHw
"Health & Medical, Periodontists, Orthodontists, Dentists, General Dentistry, Cosmetic Dentists"	qkGFG5k_P6MfxemKlUg9pQ
"Dentists, Health & Medical, General Dentistry"	lHUZ42jourUabQxUv6mQZQ
"Cosmetic Dentists, General Dentistry, Health & Medical, Dentists"	NVHuUK206x2E6KcJJX775g
"Oral Surgeons, Doctors, Cosmetic Dentists, Health & Medical, Dentists"	VIZdGVO7rvCKem45fXdD_w
"Orthodontists, Cosmetic Dentists, Oral Surgeons, General Dentistry, Dentists, Health & Medical"	TKH0AH7H8G8ngm0NZwYVDQ
"Health & Medical, Dentists, General Dentistry"	B3cv2fd2WCZA2nvFP-XoJQ
"Dentists, Health & Medical, General Dentistry"	7V4Cc-xK-fDPYYG2WkPN3w
"Health & Medical, General Dentistry, Cosmetic Dentists, Dentists"	LiKGhTGFWV1PAmx3t7Yj-A
"Oral Surgeons, Health & Medical, Cosmetic Dentists, Dentists, General Dentistry"	bHKrn270Fw0iAnovnQiHFw
"Health & Medical, Periodontists, General Dentistry, Cosmetic Dentists, Pediatric Dentists, Dentists"	DG1SEWh-iiuJpTz4xP7K5Q
"General Dentistry, Health & Medical, Cosmetic Dentists, Endodontists, Dentists"	hq5JRFIaCM3nO9h5nuTidQ
"General Dentistry, Dentists, Periodontists, Health & Medical, Cosmetic Dentists"	IY1tmzseYTCWef8tYK2GfQ
"Dentists, Pediatric Dentists, Health & Medical"	g1AOvgiV4Cy3sTSROCUL7g
"Dentists, Health & Medical, General Dentistry, Cosmetic Dentists, Oral Surgeons"	wuConq_BvrJ2ITk2ZbRX5g
"Endodontists, Pediatric Dentists, Health & Medical, Cosmetic Dentists, Orthodontists, Dentists, General Dentistry"	AP1KgDB5dzaykTkY0dRFgA
"Pediatric Dentists, Health & Medical, Dentists"	qO5BNeezWndNuB7whtSPuA
"Health & Medical, Dentists"	QFp4OuaAti78IAIiV2nwzg
"Oral Surgeons, General Dentistry, Dentists, Cosmetic Dentists, Pediatric Dentists, Health & Medical"	FshgH4USDQjBt6sLEGc1gw
"Pediatric Dentists, General Dentistry, Dentists, Cosmetic Dentists, Health & Medical"	Fv8obfLHXt9GhWrIGzidyQ
"Dentists, General Dentistry, Health & Medical"	UNMrM-9MSS1wZEoATX1avw
"General Dentistry, Dentists, Health & Medical"	RR0yBSvNkyzQmVpoSNG6uw
"Health & Medical, Dentists, Oral Surgeons"	9flxU7AaMAGlSp16kI9jdA
"Pediatric Dentists, General Dentistry, Dentists, Cosmetic Dentists, Health & Medical"	PJxy9XUCwZmrIDHMNvDEsQ
"Doctors, Dentists, Oral Surgeons, General Dentistry, Health & Medical, Cosmetic Surgeons"	Uis9LkGms_T9Cj0iWNp_BQ
"Dentists, General Dentistry, Health & Medical, Cosmetic Dentists"	EObmaWa9JNleUSMs_W6M4w
"Health & Medical, General Dentistry, Dentists"	uhjVCnL-8T7mecvnhEq8xA
"Endodontists, General Dentistry, Dentists, Oral Surgeons, Cosmetic Dentists, Health & Medical"	mnHTY0HUQHXnjgjXdBC5xQ
"Health & Medical, Oral Surgeons, Cosmetic Dentists, Dentists, Orthodontists, General Dentistry, Pediatric Dentists"	6vOCG1YSHKbjF3WBqFtTaQ
"General Dentistry, Dentists, Health & Medical"	44TWxAa8O4RL3cFH5WbZ3Q
"Cosmetic Dentists, Dentists, General Dentistry, Health & Medical"	wBZbemf6d3-ESmuDzk0KJg
"Dentists, General Dentistry, Cosmetic Dentists, Health & Medical"	pl3SmIFo8zdIY2YbLHxb9A
"General Dentistry, Dentists, Cosmetic Dentists, Health & Medical"	82WtRWkYSmkhM4fXDP79fQ
"Cosmetic Dentists, General Dentistry, Dentists, Health & Medical"	bxNp9QsoSJlFsxrF10gWHg
"Health & Medical, General Dentistry, Dentists"	k8C9nz__YmP_HQ9CLUqkhg
"Dentists, Pediatric Dentists, General Dentistry, Cosmetic Dentists, Health & Medical"	TTOrcia5d99BUd18-DKOdQ
"Dentists, Health & Medical, General Dentistry"	BYzV70hqmlBm5eWI0h3csw
"Health & Medical, Dentists, Pediatric Dentists"	3Wi_F3UNEJ-jUpGkc3GFIQ
"Oral Surgeons, Dentists, Cosmetic Dentists, Health & Medical, General Dentistry"	F1BFBkZBsSoWuvQ2UBu5UQ
"Health & Medical, Dentists, General Dentistry"	MhhFQSRKEAPHbhx-JgcxLA
"General Dentistry, Health & Medical, Dentists"	UMeWKi46Dd1-l6Wdf71tpQ
"Cosmetic Dentists, General Dentistry, Dentists, Periodontists, Health & Medical"	MQOiX-JkPj8J6NF_bE0aig
"Mobile Dent Repair, Automotive"	__bXeHoBGIJnHwtzGtqGfw
"Dentists, General Dentistry, Health & Medical"	8n1Bf-bpu6NYyUcGLMLZow
"Cosmetic Dentists, Dentists, Health & Medical, General Dentistry, Orthodontists"	F18HK6hwXOj2QElgllj_0A
"Health & Medical, General Dentistry, Periodontists, Cosmetic Dentists, Dentists"	Qhksrpa9KXDd6z_YTwvT3w
"Dentists, General Dentistry, Health & Medical, Cosmetic Dentists"	I21spIBjL5XEaHJopjjR1w
"Oral Surgeons, Dentists, Health & Medical, Orthodontists, General Dentistry, Cosmetic Dentists"	U3pdLuF0tYxhTJr5Emh8gw
"General Dentistry, Health & Medical, Prosthodontists, Dentists, Endodontists"	vdzOgNEYkERMBTODY9_PXA
"Health & Medical, General Dentistry, Dentists, Pediatric Dentists, Orthodontists"	tcSCtIJihCWa-wjRoTo4mg
"Orthodontists, Pediatric Dentists, Dentists, Health & Medical, General Dentistry"	6HAymhYsDepATBqYnQ4j0g
"Oral Surgeons, Dentists, Health & Medical, General Dentistry, Periodontists, Cosmetic Dentists"	G_vIL8hwq_hHeCAWUPJorA
"Dentists, General Dentistry, Cosmetic Dentists, Pediatric Dentists, Health & Medical"	_S9tB-O4vVNYbgPECpF3Aw
"Orthodontists, Health & Medical, Dentists"	hS6JhkhNPrwY8bp-j9Eh0w
"Dentists, Cosmetic Dentists, Oral Surgeons, General Dentistry, Health & Medical, Orthodontists"	M3RrixyolL1MowWeEqVsag
"Orthodontists, Endodontists, Cosmetic Dentists, General Dentistry, Health & Medical, Dentists"	_OV2UA9u-tSfFriKPV4w9g
"Health & Medical, Cosmetic Dentists, Beauty & Spas, Endodontists, Dentists, Teeth Whitening, General Dentistry"	PYBoJJPCbT5etrbQ8l9PYA
"Periodontists, Dentists, Health & Medical, General Dentistry, Orthodontists"	TWz0Kr9C4dGpX3rDwaWFug
"General Dentistry, Dentists, Health & Medical"	ECgAYOSHXYS1o9kG4bztTA
"Health & Medical, Pediatric Dentists, Dentists"	eiMJ2EWyS-ChxmjLv6K7Aw
"Dentists, Cosmetic Dentists, General Dentistry, Prosthodontists, Health & Medical"	jojchE7gC0ItAXcnuRRvPg
"General Dentistry, Health & Medical, Dentists"	CLZF9t7RVvQyDPcrvycxGA
"Dentists, Health & Medical, General Dentistry, Orthodontists, Oral Surgeons"	8VLDDOtJmp5pPiYokIlRfQ
"Dentists, General Dentistry, Health & Medical, Pediatric Dentists"	9ANHGGeqvPfv_W3ehFLWLg
"Health & Medical, Orthodontists, Dentists, Endodontists, General Dentistry, Periodontists"	lBeOCub-JNtyfNlblUxwjQ
"Cosmetic Dentists, Periodontists, Oral Surgeons, General Dentistry, Endodontists, Health & Medical, Dentists"	9_NGe3WifpsuQQJK9lb2Ag
"General Dentistry, Health & Medical, Dentists"	ZF-mr1xA10X9VRmoTa33Lg
"Health & Medical, Cosmetic Dentists, Dentists, General Dentistry"	Is3DvyVevYRKAUif4MCMBA
"Health & Medical, Pediatric Dentists, Periodontists, Dentists, Oral Surgeons"	B9rVU358U71ypfMhWL81AQ
"Health & Medical, Dentists"	pQq4KzgVXliYjgq4UilHhQ
"General Dentistry, Health & Medical, Cosmetic Dentists, Endodontists, Dentists, Orthodontists"	HklUnpbLz5AB8zC_rb4ahQ
"Health & Medical, General Dentistry, Dentists"	6eo7VPcyyWgWKzKshnhcdA
"Dentists, Oral Surgeons, Health & Medical"	A-_xZmetIzD2ID9OwCpHAw
"General Dentistry, Health & Medical, Dentists, Laser Eye Surgery/Lasik, Cosmetic Dentists, Pediatric Dentists"	6jnShe-W1x4Nw4y_CGO2Fg
"Health & Medical, Dentists, General Dentistry"	1YXHpQzeA_VlzAjwXurwEQ
"General Dentistry, Cosmetic Dentists, Health & Medical, Dentists"	K-FdQFWubjy8RKkeQP1zYg
"Cosmetic Dentists, Health & Medical, Dentists, General Dentistry, Oral Surgeons"	kWFLNNIRJjDLev4nF56gEQ
"Health & Medical, General Dentistry, Oral Surgeons, Dentists"	JwiX63BhvVQbJ-qLeTpJDg
"General Dentistry, Health & Medical, Oral Surgeons, Dentists, Periodontists"	lOSw_fVqibavBBHxa_A6JA
"General Dentistry, Health & Medical, Dentists"	6NiciriYYguEMQhABumsrw
"Health & Medical, Dentists, Cosmetic Dentists, Oral Surgeons"	Nn3nwpd7W256w-ahItiYZA
"Health & Medical, General Dentistry, Dentists"	N5NuDMjUIcjfzGGNqr4AKQ
"Health & Medical, Pediatric Dentists, Dentists"	9iZt3ZjnpV6suslhLqgUxg
"Health & Medical, Dentists, Orthodontists"	gJZJai0bwexfEFi263QLxA
